,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_error,std_test_error,delta
61,0.004233026504516601,2.267890862173746e-05,0.0010791778564453124,7.603422303028826e-06,0.7,2,"{'learning_rate': 0.7, 'n_estimators': 2}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
62,0.008803749084472656,2.0080223631324678e-05,0.0013483524322509765,2.035575326979398e-05,0.7,5,"{'learning_rate': 0.7, 'n_estimators': 5}",0.6304347826086957,0.6024844720496895,0.5993788819875776,0.6355140186915887,0.6105919003115264,0.6156808111298157,0.014675347142610939,14,-0.6156808111298157,0.014675347142610939,0.014675347142610939
63,0.016403388977050782,4.806069133577023e-05,0.0017395496368408203,1.072130998915578e-05,0.7,10,"{'learning_rate': 0.7, 'n_estimators': 10}",0.6086956521739131,0.5993788819875776,0.5714285714285714,0.6230529595015576,0.6074766355140186,0.6020065401211276,0.017085284247145237,77,-0.6020065401211276,0.017085284247145237,0.017085284247145237
64,0.02392292022705078,3.672636814965974e-05,0.0021374702453613283,1.9958583039785564e-05,0.7,15,"{'learning_rate': 0.7, 'n_estimators': 15}",0.6086956521739131,0.6055900621118012,0.5869565217391305,0.6105919003115264,0.5919003115264797,0.6007468895725702,0.0095078869544665,80,-0.6007468895725702,0.0095078869544665,0.0095078869544665
65,0.03153066635131836,3.692992198235826e-05,0.0025313854217529296,9.386064366241833e-06,0.7,20,"{'learning_rate': 0.7, 'n_estimators': 20}",0.6180124223602484,0.6149068322981367,0.593167701863354,0.616822429906542,0.5825545171339563,0.6050927807124475,0.014498263687361478,69,-0.6050927807124475,0.014498263687361478,0.014498263687361478
66,0.0391085147857666,8.361377299919527e-05,0.002954530715942383,2.744171952789143e-05,0.7,25,"{'learning_rate': 0.7, 'n_estimators': 25}",0.6180124223602484,0.5962732919254659,0.5807453416149069,0.6199376947040498,0.5856697819314641,0.600127706507227,0.016197918737462295,82,-0.600127706507227,0.016197918737462295,0.016197918737462295
67,0.04664387702941895,0.00011125445794449655,0.003336048126220703,3.467383291033976e-05,0.7,30,"{'learning_rate': 0.7, 'n_estimators': 30}",0.6211180124223602,0.6118012422360248,0.562111801242236,0.6043613707165109,0.5825545171339563,0.5963893887502175,0.021349188420467465,89,-0.5963893887502175,0.021349188420467465,0.021349188420467465
68,0.06174488067626953,8.282407505269372e-05,0.00415191650390625,1.2779413762917916e-05,0.7,40,"{'learning_rate': 0.7, 'n_estimators': 40}",0.6242236024844721,0.6149068322981367,0.5714285714285714,0.6074766355140186,0.5856697819314641,0.6007410847313326,0.01941047290876214,81,-0.6007410847313326,0.01941047290876214,0.01941047290876214
69,0.07735013961791992,0.0002569810334992282,0.00494537353515625,5.596524599265684e-05,0.7,50,"{'learning_rate': 0.7, 'n_estimators': 50}",0.6304347826086957,0.5900621118012422,0.577639751552795,0.5919003115264797,0.573208722741433,0.5926491360461291,0.020190194704767975,95,-0.5926491360461291,0.020190194704767975,0.020190194704767975
70,0.0026941776275634767,2.3864449288212815e-05,0.000971841812133789,9.77504544072629e-06,0.8,1,"{'learning_rate': 0.8, 'n_estimators': 1}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
71,0.004235696792602539,1.2978733132142137e-05,0.0010741710662841796,5.412889414870294e-06,0.8,2,"{'learning_rate': 0.8, 'n_estimators': 2}",0.6304347826086957,0.5993788819875776,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6156711363944195,0.010323629034080954,15,-0.6156711363944195,0.010323629034080954,0.010323629034080954
72,0.008807897567749023,2.5818431484056566e-05,0.001344156265258789,1.7461878298636488e-05,0.8,5,"{'learning_rate': 0.8, 'n_estimators': 5}",0.5869565217391305,0.6055900621118012,0.6180124223602484,0.6105919003115264,0.6199376947040498,0.6082177202453514,0.011814176831302953,62,-0.6082177202453514,0.011814176831302953,0.011814176831302953
73,0.01647787094116211,5.1177179728957934e-05,0.0017613410949707032,1.0352528949822931e-05,0.8,10,"{'learning_rate': 0.8, 'n_estimators': 10}",0.6242236024844721,0.6086956521739131,0.5714285714285714,0.6230529595015576,0.6074766355140186,0.6069754842205066,0.01909332833481322,65,-0.6069754842205066,0.01909332833481322,0.01909332833481322
74,0.023975849151611328,7.016833361839823e-05,0.002153444290161133,1.986494673234104e-05,0.8,15,"{'learning_rate': 0.8, 'n_estimators': 15}",0.6273291925465838,0.6211180124223602,0.5745341614906833,0.6105919003115264,0.5919003115264797,0.6050947156595268,0.019439016498897628,68,-0.6050947156595268,0.019439016498897628,0.019439016498897628
75,0.03150501251220703,2.0309904653692837e-05,0.00255126953125,2.9276947232684104e-05,0.8,20,"{'learning_rate': 0.8, 'n_estimators': 20}",0.6118012422360248,0.6335403726708074,0.5900621118012422,0.5981308411214953,0.5950155763239875,0.6057100288307116,0.015673567731172747,67,-0.6057100288307116,0.015673567731172747,0.015673567731172747
76,0.03905649185180664,4.2278384189901325e-05,0.0029222965240478516,8.934813789224641e-06,0.8,25,"{'learning_rate': 0.8, 'n_estimators': 25}",0.6180124223602484,0.6086956521739131,0.5807453416149069,0.5981308411214953,0.5887850467289719,0.5988738607999071,0.013369604181386986,85,-0.5988738607999071,0.013369604181386986,0.013369604181386986
77,0.04680814743041992,8.564712180063237e-05,0.003356790542602539,2.9038795690753034e-05,0.8,30,"{'learning_rate': 0.8, 'n_estimators': 30}",0.6273291925465838,0.6055900621118012,0.562111801242236,0.5981308411214953,0.6043613707165109,0.5995046535477254,0.021142079527193637,83,-0.5995046535477254,0.021142079527193637,0.021142079527193637
78,0.06183648109436035,0.0001260903879454036,0.004113006591796875,2.993739987777171e-05,0.8,40,"{'learning_rate': 0.8, 'n_estimators': 40}",0.6273291925465838,0.593167701863354,0.5652173913043478,0.6137071651090342,0.5825545171339563,0.5963951935914553,0.022048369700689668,88,-0.5963951935914553,0.022048369700689668,0.022048369700689668
79,0.0768552303314209,5.0251804661992965e-05,0.004883337020874024,2.318546825988009e-05,0.8,50,"{'learning_rate': 0.8, 'n_estimators': 50}",0.6273291925465838,0.6055900621118012,0.5807453416149069,0.6137071651090342,0.5607476635514018,0.5976238849867456,0.023871648909984805,87,-0.5976238849867456,0.023871648909984805,0.023871648909984805
